area_name,area_code,date,new_cases,total_cases
Southwark,E09000028,2021-04-19,10,22387
Sutton,E09000029,2021-04-19,6,15895
Tower Hamlets,E09000030,2021-04-19,12,28790
Waltham Forest,E09000031,2021-04-19,9,24883
Wandsworth,E09000032,2021-04-19,15,22124
Westminster,E09000033,2021-04-19,20,14149
Barking and Dagenham,E09000002,2021-04-20,7,23560
Barnet,E09000003,2021-04-20,20,30418
Bexley,E09000004,2021-04-20,9,22355
Brent,E09000005,2021-04-20,15,28510
Bromley,E09000006,2021-04-20,5,24325
Camden,E09000007,2021-04-20,13,14080
Croydon,E09000008,2021-04-20,11,30835
Ealing,E09000009,2021-04-20,21,31041
Enfield,E09000010,2021-04-20,7,29732
Greenwich,E09000011,2021-04-20,9,22353
Hackney and City of London,E09000012,2021-04-20,13,21636
Hammersmith and Fulham,E09000013,2021-04-20,8,12995
Haringey,E09000014,2021-04-20,8,20778
Harrow,E09000015,2021-04-20,15,20748
Havering,E09000016,2021-04-20,8,26865
Hillingdon,E09000017,2021-04-20,12,26489
Hounslow,E09000018,2021-04-20,12,24821
Islington,E09000019,2021-04-20,6,14972
Kensington and Chelsea,E09000020,2021-04-20,9,8996
Kingston upon Thames,E09000021,2021-04-20,5,12234
Lambeth,E09000022,2021-04-20,7,24203
Lewisham,E09000023,2021-04-20,8,21636
Merton,E09000024,2021-04-20,10,16220
Newham,E09000025,2021-04-20,10,35513
Redbridge,E09000026,2021-04-20,11,32858
Richmond upon Thames,E09000027,2021-04-20,3,10833
Southwark,E09000028,2021-04-20,14,22401
Sutton,E09000029,2021-04-20,6,15901
Tower Hamlets,E09000030,2021-04-20,14,28804
Waltham Forest,E09000031,2021-04-20,7,24890
Wandsworth,E09000032,2021-04-20,18,22142
Westminster,E09000033,2021-04-20,17,14166
Barking and Dagenham,E09000002,2021-04-21,5,23565
Barnet,E09000003,2021-04-21,14,30432
Bexley,E09000004,2021-04-21,6,22361
Brent,E09000005,2021-04-21,16,28526
Bromley,E09000006,2021-04-21,3,24328
Camden,E09000007,2021-04-21,8,14088
Croydon,E09000008,2021-04-21,11,30846
Ealing,E09000009,2021-04-21,29,31070
Enfield,E09000010,2021-04-21,4,29736
Greenwich,E09000011,2021-04-21,9,22362
Hackney and City of London,E09000012,2021-04-21,9,21645
Hammersmith and Fulham,E09000013,2021-04-21,8,13003
Haringey,E09000014,2021-04-21,4,20782
Harrow,E09000015,2021-04-21,21,20769
Havering,E09000016,2021-04-21,9,26874
Hillingdon,E09000017,2021-04-21,21,26510
Hounslow,E09000018,2021-04-21,11,24832
Islington,E09000019,2021-04-21,5,14977
Kensington and Chelsea,E09000020,2021-04-21,4,9000
Kingston upon Thames,E09000021,2021-04-21,3,12237
Lambeth,E09000022,2021-04-21,10,24213
Lewisham,E09000023,2021-04-21,10,21646
Merton,E09000024,2021-04-21,6,16226
Newham,E09000025,2021-04-21,10,35523
Redbridge,E09000026,2021-04-21,18,32876
Richmond upon Thames,E09000027,2021-04-21,9,10842
Southwark,E09000028,2021-04-21,6,22407
Sutton,E09000029,2021-04-21,8,15909
Tower Hamlets,E09000030,2021-04-21,25,28829
Waltham Forest,E09000031,2021-04-21,11,24901
Wandsworth,E09000032,2021-04-21,17,22159
Westminster,E09000033,2021-04-21,13,14179
Barking and Dagenham,E09000002,2021-04-22,10,23575
Barnet,E09000003,2021-04-22,6,30438
Bexley,E09000004,2021-04-22,4,22365
Brent,E09000005,2021-04-22,18,28544
Bromley,E09000006,2021-04-22,5,24333
Camden,E09000007,2021-04-22,14,14102
Croydon,E09000008,2021-04-22,12,30858
Ealing,E09000009,2021-04-22,13,31083
Enfield,E09000010,2021-04-22,7,29743
Greenwich,E09000011,2021-04-22,8,22370
Hackney and City of London,E09000012,2021-04-22,8,21653
Hammersmith and Fulham,E09000013,2021-04-22,6,13009
Haringey,E09000014,2021-04-22,4,20786
Harrow,E09000015,2021-04-22,14,20783
Havering,E09000016,2021-04-22,4,26878
Hillingdon,E09000017,2021-04-22,13,26523
Hounslow,E09000018,2021-04-22,14,24846
Islington,E09000019,2021-04-22,5,14982
Kensington and Chelsea,E09000020,2021-04-22,7,9007
Kingston upon Thames,E09000021,2021-04-22,10,12247
Lambeth,E09000022,2021-04-22,6,24219
Lewisham,E09000023,2021-04-22,9,21655
Merton,E09000024,2021-04-22,5,16231
Newham,E09000025,2021-04-22,13,35536
Redbridge,E09000026,2021-04-22,8,32884
Richmond upon Thames,E09000027,2021-04-22,5,10847
Southwark,E09000028,2021-04-22,12,22419
Sutton,E09000029,2021-04-22,6,15915
Tower Hamlets,E09000030,2021-04-22,14,28843
Waltham Forest,E09000031,2021-04-22,8,24909
Wandsworth,E09000032,2021-04-22,18,22177
Westminster,E09000033,2021-04-22,13,14192
Barking and Dagenham,E09000002,2021-04-23,4,23579
Barnet,E09000003,2021-04-23,10,30448
Bexley,E09000004,2021-04-23,4,22369
Brent,E09000005,2021-04-23,22,28566
Bromley,E09000006,2021-04-23,2,24335
Camden,E09000007,2021-04-23,9,14111
Croydon,E09000008,2021-04-23,3,30861
Ealing,E09000009,2021-04-23,14,31097
Enfield,E09000010,2021-04-23,9,29752
Greenwich,E09000011,2021-04-23,4,22374
Hackney and City of London,E09000012,2021-04-23,8,21661
Hammersmith and Fulham,E09000013,2021-04-23,4,13013
Haringey,E09000014,2021-04-23,6,20792
Harrow,E09000015,2021-04-23,14,20797
Havering,E09000016,2021-04-23,4,26882
Hillingdon,E09000017,2021-04-23,11,26534
Hounslow,E09000018,2021-04-23,8,24854
Islington,E09000019,2021-04-23,2,14984
Kensington and Chelsea,E09000020,2021-04-23,6,9013
Kingston upon Thames,E09000021,2021-04-23,6,12253
Lambeth,E09000022,2021-04-23,4,24223
Lewisham,E09000023,2021-04-23,7,21662
Merton,E09000024,2021-04-23,3,16234
Newham,E09000025,2021-04-23,14,35550
Redbridge,E09000026,2021-04-23,11,32895
Richmond upon Thames,E09000027,2021-04-23,7,10854
Southwark,E09000028,2021-04-23,4,22423
Sutton,E09000029,2021-04-23,1,15916
Tower Hamlets,E09000030,2021-04-23,13,28856
Waltham Forest,E09000031,2021-04-23,2,24911
Wandsworth,E09000032,2021-04-23,7,22184
Westminster,E09000033,2021-04-23,8,14200
Barking and Dagenham,E09000002,2021-04-24,5,23584
Barnet,E09000003,2021-04-24,9,30457
Bexley,E09000004,2021-04-24,3,22372
Brent,E09000005,2021-04-24,12,28578
Bromley,E09000006,2021-04-24,7,24342
Camden,E09000007,2021-04-24,5,14116
Croydon,E09000008,2021-04-24,5,30866
Ealing,E09000009,2021-04-24,13,31110
Enfield,E09000010,2021-04-24,8,29760
Greenwich,E09000011,2021-04-24,5,22379
Hackney and City of London,E09000012,2021-04-24,1,21662
Hammersmith and Fulham,E09000013,2021-04-24,4,13017
Haringey,E09000014,2021-04-24,4,20796
Harrow,E09000015,2021-04-24,12,20809
Havering,E09000016,2021-04-24,4,26886
Hillingdon,E09000017,2021-04-24,12,26546
Hounslow,E09000018,2021-04-24,14,24868
Islington,E09000019,2021-04-24,4,14988
Kensington and Chelsea,E09000020,2021-04-24,1,9014
Kingston upon Thames,E09000021,2021-04-24,4,12257
Lambeth,E09000022,2021-04-24,3,24226
Lewisham,E09000023,2021-04-24,0,21662
Merton,E09000024,2021-04-24,8,16242
Newham,E09000025,2021-04-24,19,35569
Redbridge,E09000026,2021-04-24,17,32912
Richmond upon Thames,E09000027,2021-04-24,1,10855
Southwark,E09000028,2021-04-24,6,22429
Sutton,E09000029,2021-04-24,5,15921
Tower Hamlets,E09000030,2021-04-24,9,28865
Waltham Forest,E09000031,2021-04-24,2,24913
Wandsworth,E09000032,2021-04-24,10,22194
Westminster,E09000033,2021-04-24,9,14209
Barking and Dagenham,E09000002,2021-04-25,8,23592
Barnet,E09000003,2021-04-25,11,30468
Bexley,E09000004,2021-04-25,2,22374
Brent,E09000005,2021-04-25,13,28591
Bromley,E09000006,2021-04-25,8,24350
Camden,E09000007,2021-04-25,3,14119
Croydon,E09000008,2021-04-25,8,30874
Ealing,E09000009,2021-04-25,15,31125
Enfield,E09000010,2021-04-25,4,29764
Greenwich,E09000011,2021-04-25,7,22386
Hackney and City of London,E09000012,2021-04-25,11,21673
Hammersmith and Fulham,E09000013,2021-04-25,3,13020
Haringey,E09000014,2021-04-25,3,20799
Harrow,E09000015,2021-04-25,16,20825
Havering,E09000016,2021-04-25,2,26888
Hillingdon,E09000017,2021-04-25,18,26564
Hounslow,E09000018,2021-04-25,16,24884
Islington,E09000019,2021-04-25,7,14995
Kensington and Chelsea,E09000020,2021-04-25,6,9020
Kingston upon Thames,E09000021,2021-04-25,2,12259
Lambeth,E09000022,2021-04-25,6,24232
Lewisham,E09000023,2021-04-25,3,21665
Merton,E09000024,2021-04-25,7,16249
Newham,E09000025,2021-04-25,13,35582
Redbridge,E09000026,2021-04-25,8,32920
Richmond upon Thames,E09000027,2021-04-25,7,10862
Southwark,E09000028,2021-04-25,6,22435
Sutton,E09000029,2021-04-25,8,15929
Tower Hamlets,E09000030,2021-04-25,16,28881
Waltham Forest,E09000031,2021-04-25,7,24920
Wandsworth,E09000032,2021-04-25,9,22203
Westminster,E09000033,2021-04-25,11,14220
Barking and Dagenham,E09000002,2021-04-26,9,23601
Barnet,E09000003,2021-04-26,6,30474
Bexley,E09000004,2021-04-26,5,22379
Brent,E09000005,2021-04-26,14,28605
Bromley,E09000006,2021-04-26,6,24356
Camden,E09000007,2021-04-26,4,14123
Croydon,E09000008,2021-04-26,12,30886
Ealing,E09000009,2021-04-26,18,31143
Enfield,E09000010,2021-04-26,6,29770
Greenwich,E09000011,2021-04-26,7,22393
Hackney and City of London,E09000012,2021-04-26,6,21679
Hammersmith and Fulham,E09000013,2021-04-26,10,13030
Haringey,E09000014,2021-04-26,10,20809
Harrow,E09000015,2021-04-26,9,20834
Havering,E09000016,2021-04-26,2,26890
Hillingdon,E09000017,2021-04-26,12,26576
Hounslow,E09000018,2021-04-26,21,24905
Islington,E09000019,2021-04-26,3,14998
Kensington and Chelsea,E09000020,2021-04-26,11,9031
Kingston upon Thames,E09000021,2021-04-26,5,12264
Lambeth,E09000022,2021-04-26,6,24238
Lewisham,E09000023,2021-04-26,8,21673
Merton,E09000024,2021-04-26,4,16253
Newham,E09000025,2021-04-26,22,35604
Redbridge,E09000026,2021-04-26,12,32932
Richmond upon Thames,E09000027,2021-04-26,9,10871
Southwark,E09000028,2021-04-26,9,22444
Sutton,E09000029,2021-04-26,8,15937
Tower Hamlets,E09000030,2021-04-26,7,28888
Waltham Forest,E09000031,2021-04-26,6,24926
Wandsworth,E09000032,2021-04-26,12,22215
Westminster,E09000033,2021-04-26,13,14233
Barking and Dagenham,E09000002,2021-04-27,8,23609
Barnet,E09000003,2021-04-27,9,30483
Bexley,E09000004,2021-04-27,3,22382
Brent,E09000005,2021-04-27,13,28618
Bromley,E09000006,2021-04-27,9,24365
Camden,E09000007,2021-04-27,7,14130
Croydon,E09000008,2021-04-27,14,30900
Ealing,E09000009,2021-04-27,19,31162
Enfield,E09000010,2021-04-27,6,29776
Greenwich,E09000011,2021-04-27,3,22396
Hackney and City of London,E09000012,2021-04-27,4,21683
Hammersmith and Fulham,E09000013,2021-04-27,5,13035
Haringey,E09000014,2021-04-27,5,20814
Harrow,E09000015,2021-04-27,14,20848
Havering,E09000016,2021-04-27,8,26898
Hillingdon,E09000017,2021-04-27,10,26586
Hounslow,E09000018,2021-04-27,12,24917
Islington,E09000019,2021-04-27,12,15010
Kensington and Chelsea,E09000020,2021-04-27,10,9041
Kingston upon Thames,E09000021,2021-04-27,3,12267
Lambeth,E09000022,2021-04-27,13,24251
Lewisham,E09000023,2021-04-27,4,21677
Merton,E09000024,2021-04-27,3,16256
Newham,E09000025,2021-04-27,12,35616
Redbridge,E09000026,2021-04-27,5,32937
Richmond upon Thames,E09000027,2021-04-27,4,10875
Southwark,E09000028,2021-04-27,8,22452
Sutton,E09000029,2021-04-27,9,15946
Tower Hamlets,E09000030,2021-04-27,19,28907
Waltham Forest,E09000031,2021-04-27,6,24932
Wandsworth,E09000032,2021-04-27,6,22221
Westminster,E09000033,2021-04-27,7,14240
Barking and Dagenham,E09000002,2021-04-28,7,23616
Barnet,E09000003,2021-04-28,9,30492
Bexley,E09000004,2021-04-28,8,22390
Brent,E09000005,2021-04-28,11,28629
Bromley,E09000006,2021-04-28,5,24370
Camden,E09000007,2021-04-28,5,14135
Croydon,E09000008,2021-04-28,9,30909
Ealing,E09000009,2021-04-28,23,31185
Enfield,E09000010,2021-04-28,7,29783
Greenwich,E09000011,2021-04-28,12,22408
Hackney and City of London,E09000012,2021-04-28,10,21693
Hammersmith and Fulham,E09000013,2021-04-28,11,13046
Haringey,E09000014,2021-04-28,6,20820
Harrow,E09000015,2021-04-28,12,20860
Havering,E09000016,2021-04-28,4,26902
Hillingdon,E09000017,2021-04-28,16,26602
Hounslow,E09000018,2021-04-28,17,24934
Islington,E09000019,2021-04-28,2,15012
Kensington and Chelsea,E09000020,2021-04-28,7,9048
Kingston upon Thames,E09000021,2021-04-28,6,12273
Lambeth,E09000022,2021-04-28,4,24255
Lewisham,E09000023,2021-04-28,8,21685
Merton,E09000024,2021-04-28,10,16266
Newham,E09000025,2021-04-28,4,35620
Redbridge,E09000026,2021-04-28,11,32948
Richmond upon Thames,E09000027,2021-04-28,3,10878
Southwark,E09000028,2021-04-28,7,22459
Sutton,E09000029,2021-04-28,7,15953
Tower Hamlets,E09000030,2021-04-28,11,28918
Waltham Forest,E09000031,2021-04-28,11,24943
Wandsworth,E09000032,2021-04-28,9,22230
Westminster,E09000033,2021-04-28,14,14254
Barking and Dagenham,E09000002,2021-04-29,7,23623
Barnet,E09000003,2021-04-29,6,30498
Bexley,E09000004,2021-04-29,5,22395
Brent,E09000005,2021-04-29,7,28636
Bromley,E09000006,2021-04-29,8,24378
Camden,E09000007,2021-04-29,4,14139
Croydon,E09000008,2021-04-29,6,30915
Ealing,E09000009,2021-04-29,14,31199
Enfield,E09000010,2021-04-29,5,29788
Greenwich,E09000011,2021-04-29,6,22414
Hackney and City of London,E09000012,2021-04-29,5,21698
Hammersmith and Fulham,E09000013,2021-04-29,12,13058
Haringey,E09000014,2021-04-29,5,20825
Harrow,E09000015,2021-04-29,14,20874
Havering,E09000016,2021-04-29,3,26905
Hillingdon,E09000017,2021-04-29,6,26608
Hounslow,E09000018,2021-04-29,6,24940
Islington,E09000019,2021-04-29,4,15016
Kensington and Chelsea,E09000020,2021-04-29,7,9055
Kingston upon Thames,E09000021,2021-04-29,3,12276
Lambeth,E09000022,2021-04-29,11,24266
Lewisham,E09000023,2021-04-29,6,21691
Merton,E09000024,2021-04-29,4,16270
Newham,E09000025,2021-04-29,4,35624
Redbridge,E09000026,2021-04-29,1,32949
Richmond upon Thames,E09000027,2021-04-29,6,10884
Southwark,E09000028,2021-04-29,7,22466
Sutton,E09000029,2021-04-29,0,15953
Tower Hamlets,E09000030,2021-04-29,4,28922
Waltham Forest,E09000031,2021-04-29,3,24946
Wandsworth,E09000032,2021-04-29,7,22237
Westminster,E09000033,2021-04-29,10,14264
Barking and Dagenham,E09000002,2021-04-30,3,23626
Barnet,E09000003,2021-04-30,10,30508
Bexley,E09000004,2021-04-30,4,22399
Brent,E09000005,2021-04-30,11,28647
Bromley,E09000006,2021-04-30,6,24384
Camden,E09000007,2021-04-30,5,14144
Croydon,E09000008,2021-04-30,16,30931
Ealing,E09000009,2021-04-30,21,31220
Enfield,E09000010,2021-04-30,7,29795
Greenwich,E09000011,2021-04-30,8,22422
Hackney and City of London,E09000012,2021-04-30,9,21707
Hammersmith and Fulham,E09000013,2021-04-30,4,13062
Haringey,E09000014,2021-04-30,6,20831
Harrow,E09000015,2021-04-30,10,20884
Havering,E09000016,2021-04-30,4,26909
Hillingdon,E09000017,2021-04-30,6,26614
Hounslow,E09000018,2021-04-30,8,24948
Islington,E09000019,2021-04-30,5,15021
Kensington and Chelsea,E09000020,2021-04-30,4,9059
Kingston upon Thames,E09000021,2021-04-30,2,12278
Lambeth,E09000022,2021-04-30,6,24272
Lewisham,E09000023,2021-04-30,8,21699
Merton,E09000024,2021-04-30,7,16277
Newham,E09000025,2021-04-30,6,35630
Redbridge,E09000026,2021-04-30,6,32955
Richmond upon Thames,E09000027,2021-04-30,4,10888
Southwark,E09000028,2021-04-30,9,22475
Sutton,E09000029,2021-04-30,1,15954
Tower Hamlets,E09000030,2021-04-30,7,28929
Waltham Forest,E09000031,2021-04-30,4,24950
Wandsworth,E09000032,2021-04-30,7,22244
Westminster,E09000033,2021-04-30,8,14272
Barking and Dagenham,E09000002,2021-05-01,2,23628
Barnet,E09000003,2021-05-01,7,30515
Bexley,E09000004,2021-05-01,4,22403
Brent,E09000005,2021-05-01,11,28658
Bromley,E09000006,2021-05-01,9,24393
Camden,E09000007,2021-05-01,3,14147
Croydon,E09000008,2021-05-01,7,30938
Ealing,E09000009,2021-05-01,14,31234
Enfield,E09000010,2021-05-01,6,29801
Greenwich,E09000011,2021-05-01,3,22425
Hackney and City of London,E09000012,2021-05-01,5,21712
Hammersmith and Fulham,E09000013,2021-05-01,0,13062
Haringey,E09000014,2021-05-01,7,20838
Harrow,E09000015,2021-05-01,7,20891
Havering,E09000016,2021-05-01,1,26910
Hillingdon,E09000017,2021-05-01,20,26634
Hounslow,E09000018,2021-05-01,10,24958
Islington,E09000019,2021-05-01,2,15023
Kensington and Chelsea,E09000020,2021-05-01,3,9062
Kingston upon Thames,E09000021,2021-05-01,1,12279
Lambeth,E09000022,2021-05-01,2,24274
Lewisham,E09000023,2021-05-01,4,21703
Merton,E09000024,2021-05-01,2,16279
Newham,E09000025,2021-05-01,6,35636
Redbridge,E09000026,2021-05-01,7,32962
Richmond upon Thames,E09000027,2021-05-01,4,10892
Southwark,E09000028,2021-05-01,4,22479
Sutton,E09000029,2021-05-01,4,15958
Tower Hamlets,E09000030,2021-05-01,2,28931
Waltham Forest,E09000031,2021-05-01,4,24954
Wandsworth,E09000032,2021-05-01,4,22248
Westminster,E09000033,2021-05-01,2,14274
Barking and Dagenham,E09000002,2021-05-02,1,23629
Barnet,E09000003,2021-05-02,6,30521
Bexley,E09000004,2021-05-02,7,22410
Brent,E09000005,2021-05-02,8,28666
Bromley,E09000006,2021-05-02,7,24400
Camden,E09000007,2021-05-02,8,14155
Croydon,E09000008,2021-05-02,4,30942
Ealing,E09000009,2021-05-02,11,31245
Enfield,E09000010,2021-05-02,5,29806
Greenwich,E09000011,2021-05-02,5,22430
Hackney and City of London,E09000012,2021-05-02,5,21717
Hammersmith and Fulham,E09000013,2021-05-02,2,13064
Haringey,E09000014,2021-05-02,6,20844
Harrow,E09000015,2021-05-02,9,20900
Havering,E09000016,2021-05-02,0,26910
Hillingdon,E09000017,2021-05-02,5,26639
Hounslow,E09000018,2021-05-02,14,24972
Islington,E09000019,2021-05-02,6,15029
Kensington and Chelsea,E09000020,2021-05-02,5,9067
Kingston upon Thames,E09000021,2021-05-02,3,12282
Lambeth,E09000022,2021-05-02,2,24276
Lewisham,E09000023,2021-05-02,2,21705
Merton,E09000024,2021-05-02,5,16284
Newham,E09000025,2021-05-02,5,35641
Redbridge,E09000026,2021-05-02,7,32969
Richmond upon Thames,E09000027,2021-05-02,4,10896
Southwark,E09000028,2021-05-02,6,22485
Sutton,E09000029,2021-05-02,2,15960
Tower Hamlets,E09000030,2021-05-02,7,28938
Waltham Forest,E09000031,2021-05-02,5,24959
Wandsworth,E09000032,2021-05-02,4,22252
Westminster,E09000033,2021-05-02,7,14281
Barking and Dagenham,E09000002,2021-05-03,3,23632
Barnet,E09000003,2021-05-03,11,30532
Bexley,E09000004,2021-05-03,5,22415
Brent,E09000005,2021-05-03,10,28676
Bromley,E09000006,2021-05-03,6,24406
Camden,E09000007,2021-05-03,3,14158
Croydon,E09000008,2021-05-03,9,30951
Ealing,E09000009,2021-05-03,19,31264
Enfield,E09000010,2021-05-03,5,29811
Greenwich,E09000011,2021-05-03,9,22439
Hackney and City of London,E09000012,2021-05-03,1,21718
Hammersmith and Fulham,E09000013,2021-05-03,4,13068
Haringey,E09000014,2021-05-03,10,20854
Harrow,E09000015,2021-05-03,10,20910
Havering,E09000016,2021-05-03,1,26911
Hillingdon,E09000017,2021-05-03,17,26656
Hounslow,E09000018,2021-05-03,11,24983
Islington,E09000019,2021-05-03,5,15034
Kensington and Chelsea,E09000020,2021-05-03,9,9076
Kingston upon Thames,E09000021,2021-05-03,3,12285
Lambeth,E09000022,2021-05-03,8,24284
Lewisham,E09000023,2021-05-03,7,21712
Merton,E09000024,2021-05-03,3,16287
Newham,E09000025,2021-05-03,8,35649
Redbridge,E09000026,2021-05-03,14,32983
Richmond upon Thames,E09000027,2021-05-03,6,10902
Southwark,E09000028,2021-05-03,10,22495
Sutton,E09000029,2021-05-03,3,15963
Tower Hamlets,E09000030,2021-05-03,4,28942
Waltham Forest,E09000031,2021-05-03,3,24962
Wandsworth,E09000032,2021-05-03,11,22263
Westminster,E09000033,2021-05-03,6,14287
Barking and Dagenham,E09000002,2021-05-04,11,23643
Barnet,E09000003,2021-05-04,5,30537
Bexley,E09000004,2021-05-04,5,22420
Brent,E09000005,2021-05-04,18,28694
Bromley,E09000006,2021-05-04,5,24411
Camden,E09000007,2021-05-04,9,14167
Croydon,E09000008,2021-05-04,11,30962
Ealing,E09000009,2021-05-04,26,31290
Enfield,E09000010,2021-05-04,5,29816
Greenwich,E09000011,2021-05-04,8,22447
Hackney and City of London,E09000012,2021-05-04,15,21733
Hammersmith and Fulham,E09000013,2021-05-04,5,13073
Haringey,E09000014,2021-05-04,5,20859
Harrow,E09000015,2021-05-04,12,20922
Havering,E09000016,2021-05-04,6,26917
Hillingdon,E09000017,2021-05-04,16,26672
Hounslow,E09000018,2021-05-04,24,25007
Islington,E09000019,2021-05-04,7,15041
Kensington and Chelsea,E09000020,2021-05-04,4,9080
Kingston upon Thames,E09000021,2021-05-04,3,12288
Lambeth,E09000022,2021-05-04,10,24294
Lewisham,E09000023,2021-05-04,7,21719
Merton,E09000024,2021-05-04,0,16287
Newham,E09000025,2021-05-04,7,35656
Redbridge,E09000026,2021-05-04,5,32988
Richmond upon Thames,E09000027,2021-05-04,3,10905
Southwark,E09000028,2021-05-04,8,22503
Sutton,E09000029,2021-05-04,6,15969
Tower Hamlets,E09000030,2021-05-04,10,28952
Waltham Forest,E09000031,2021-05-04,10,24972
Wandsworth,E09000032,2021-05-04,12,22275
Westminster,E09000033,2021-05-04,13,14300
Barking and Dagenham,E09000002,2021-05-05,5,23648
Barnet,E09000003,2021-05-05,9,30546
Bexley,E09000004,2021-05-05,5,22425
Brent,E09000005,2021-05-05,17,28711
Bromley,E09000006,2021-05-05,4,24415
Camden,E09000007,2021-05-05,5,14172
Croydon,E09000008,2021-05-05,11,30973
Ealing,E09000009,2021-05-05,24,31314
Enfield,E09000010,2021-05-05,6,29822
Greenwich,E09000011,2021-05-05,13,22460
Hackney and City of London,E09000012,2021-05-05,4,21737
Hammersmith and Fulham,E09000013,2021-05-05,4,13077
Haringey,E09000014,2021-05-05,4,20863
Harrow,E09000015,2021-05-05,8,20930
Havering,E09000016,2021-05-05,5,26922
Hillingdon,E09000017,2021-05-05,22,26694
Hounslow,E09000018,2021-05-05,20,25027
Islington,E09000019,2021-05-05,8,15049
